XOO XX O ,0.0,0.0,0.0,-0.8958851756716442,0.0,0.0,-0.8645569075893543,0.0,-0.8698564695895552
  OX X XO,0.8096517615116506,0.6220329476718198,0.0,0.0,0.8099999999999998,0.0,0.7381322053126839,0.0,0.0
XXO O    ,0.0,0.0,0.0,0.66644910645039,0.0,0.09000000000000001,0.0,0.0,0.0
OXX O XO ,0.0,0.0,0.0,0.8949350900616698,0.0,0.6695690857089708,0.0,0.0,0.06805571908683022
  X    O ,0.3010760251778383,0.6085176453890554,0.0,0.49241230428495614,0.37344589531759564,0.36373200754408924,0.5008197772391434,0.0,0.25608650541646666
XOOXX OX ,0.0,0.0,0.0,0.0,0.0,-0.99999837827316,0.0,0.0,-0.999998558465031
OX XO XOX,0.0,0.0,0.19999999999999996,0.0,0.0,0.19586957146588768,0.0,0.0,0.0
OX O X  X,0.0,0.0,0.8032556370818738,0.0,0.5424219043163768,0.0,0.9999999999999998,0.6999344102585445,0.0
XXOXOO   ,0.0,0.0,0.0,0.0,0.0,0.0,-0.9755826928334754,0.8999999999999998,0.33592670565270055
X XO  OXO,0.0,-0.6125795110000001,0.0,0.0,-0.17571848859279637,0.17105553870281806,0.0,0.0,0.0
XXO  OO X,0.0,0.0,0.0,0.7619059940899348,-0.5695327900000001,0.0,0.0,0.5399999508633131,0.0
XOO  X X ,0.0,0.0,0.0,0.14422029564898667,0.3145026961760613,0.0,0.09404889527975308,0.0,0.12008932592224011
   XX  O ,0.2992660558063694,0.15349021736395702,0.0697214673800361,0.0,0.0,0.5604379995142728,0.007096567785343531,0.0,-0.08596464174045051
XOO  X XO,0.0,0.0,0.0,-0.6681675793824,-0.2664267596428902,0.0,0.1751209858507692,0.0,0.0
X   XOX O,0.0,0.7778842062919245,0.9999999999999998,0.46459550947616696,0.0,0.0,0.0,0.5354468338378761,0.0
   O X  X,0.4982067972307882,0.23076192122613023,0.5557900234366715,0.0,0.09232704189010946,0.0,0.2215644896830971,-0.06501597591431851,0.0
 X    X O,0.6919726880860865,0.0,0.3888321947674962,0.6156454547956948,0.3085743038966757,0.3383373487434389,0.0,0.40317373403816914,0.0
X  O X XO,0.0,0.16199999999999998,0.028800689086955572,0.0,0.005548350621420017,0.0,0.05975722610299635,0.0,0.0
XX  OXOO ,0.0,0.0,-0.9918989234975191,0.8999999999999998,0.0,0.0,0.0,0.0,0.42612286540173333
OX OOXX  ,0.0,0.0,0.8999991374247919,0.0,0.0,0.0,0.0,0.7030134452674907,-0.8992261191737042
XOXXXO  O,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,-0.9502022022797029,0.0
 O X X XO,0.19435454037367966,0.0,0.27046268315613353,0.0,0.7476567790062785,0.0,-0.012556279599267708,0.0,0.0
OX OO  XX,0.0,0.0,0.8999999999999998,0.0,0.0,0.8738553758022362,-0.9785636809511994,0.0,0.0
X  OXX O ,0.0,-0.7429067583658574,-0.0601543073429727,0.0,0.0,0.0,0.058900353417446066,0.0,0.6839990529385672
XOXO XXO ,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,-0.9758841410700992
XO  XXO O,0.0,0.0,0.8999601210663873,-0.9922916290524982,0.0,0.0,0.0,0.16413984358914993,0.0
  X XXO O,0.809999811067602,0.3813308127497116,0.0,0.8096866457431766,0.0,0.0,0.0,0.9999999999999998,0.0
XOO OXXX ,0.0,0.0,0.0,-0.9999923624729112,0.0,0.0,0.0,0.0,-0.9999931262256202
OO  XX  X,0.0,0.0,0.9999999999999998,0.6341906896749502,0.0,0.0,0.8085968265093478,0.5853316137531117,0.0
O XX X OO,0.0,0.8999999999999998,0.0,0.0,-0.9377527528496286,0.0,0.8640451244492166,0.0,0.0
 OOXX O X,-0.9350016277322137,0.0,0.0,0.0,0.0,-0.855396077321728,0.0,0.8243232553579255,0.0
 XO  XX O,0.7811399955284608,0.0,0.0,0.16172003114671743,0.40271408967955186,0.0,0.0,0.08133719767826425,0.0
 XXOOXOX ,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.992887943811265
OX XX  O ,0.0,0.0,0.1563490095271793,0.0,0.0,0.03758399999999999,0.1172012320785405,0.0,0.6782022070628788
OX XO XO ,0.0,0.0,0.694118773645675,0.0,0.0,0.8982361531447565,0.0,0.0,0.17822198595281627
OXX O OX ,0.0,0.0,0.0,0.875832535726354,0.0,0.8999999999999998,0.0,0.0,0.8997983622700798
O O XX  X,0.0,0.9999999999999998,0.0,0.8099999998949674,0.0,0.0,0.8099999995168675,0.8074532254823483,0.0
OX X   XO,0.0,0.0,0.7788922168524393,0.0,0.9999999999999998,0.8032167170515326,0.8066246588079801,0.0,0.0
X XOX OO ,0.0,-0.9663048438163797,0.0,0.0,0.0,0.8999916982940953,0.0,0.0,-0.8698564695895552
 OX OXXXO,0.9999999999999998,0.0,0.0,0.1999999525340426,0.0,0.0,0.0,0.0,0.0
 XX  OO X,0.559073941950796,0.0,0.0,0.4670639280625696,0.4664753588611089,0.0,0.0,-0.11097701248051951,0.0
   X   XO,0.781475340485789,0.5724320065818287,0.8172501496731056,0.0,0.739497303607834,0.701390954089135,0.6844754754144501,0.0,0.0
X XO  XOO,0.0,-0.801640709632,0.0,0.0,-0.8214766386687999,-0.7664645257242624,0.0,0.0,0.0
OX XX  OO,0.0,0.0,0.8475310609225274,0.0,0.0,-0.9947505024263924,-0.897542674777096,0.0,0.0
XO  O OXX,0.0,0.0,0.10900478491611824,0.8876304864216932,0.0,0.5013450683567695,0.0,0.0,0.0
OXX XXO O,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.9999999108446241,0.0
  X O OXX,0.4765131791761811,0.16148215935147014,0.0,0.5280373204287033,0.0,0.8099999999945887,0.0,0.0,0.0
X O XXO O,0.0,0.8973480665508957,0.0,-0.9998531208009092,0.0,0.0,0.0,-0.899930641279132,0.0
O XX X O ,0.0,0.38680626427291237,0.0,0.0,0.5451236314360944,0.0,0.5958152386854912,0.0,0.4675766239875076
O XXOXXO ,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.9999310609914174
XOX OX   ,0.0,0.0,0.0,0.784599105737044,0.0,0.0,0.7911962154855485,0.9999999999999998,0.7282349080694701
XO XOX  O,0.0,0.0,0.8805585586139795,0.0,0.0,0.0,-0.936186845538502,0.15986043724205015,0.0
OXX O OXX,0.0,0.0,0.0,0.9999999999999998,0.0,0.19999995222727204,0.0,0.0,0.0
O OXX X O,0.0,0.861891511028423,0.0,0.0,0.0,-0.9956147934165323,0.0,0.8999999999999998,0.0
    OX X ,0.7076126619836244,0.5344353616811808,0.8483583813779421,0.6061047725558022,0.0,0.0,0.7601124690595172,0.0,0.7566119412769051
   XO XXO,0.9999999999999998,0.8099551326253365,0.6979275776307252,0.0,0.0,0.7382631521276287,0.0,0.0,0.0
X  XO    ,0.0,0.10631636407834566,0.07490321821964907,0.0,0.0,0.24731140534041393,0.6560402194800641,0.8623703541477836,0.24849113255718003
O  XXO  X,0.0,0.7920274734116408,0.6132175104427481,0.0,0.0,0.0,0.15749289639780978,0.1533083176859237,0.0
XO OXOX  ,0.0,0.0,-0.9074534894859059,0.0,0.0,0.0,0.0,-0.8966206844216006,-0.9167081405373153
 XOX XO  ,0.7930687742541441,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.805675305718532,0.8034831014620334
XXOOX XO ,0.0,0.0,0.0,0.0,0.0,-0.9146128296977072,0.0,0.0,0.19999999999999724
X OXOX  O,0.0,0.8973436676759582,0.0,0.0,0.0,0.0,-0.9299718469558321,0.41953505510571165,0.0
XX O O XO,0.0,0.0,-0.68618940391,0.0,-0.72105724792,0.0,0.8992642844194454,0.0,0.0
OO XX X O,0.0,0.0,-0.855396077321728,0.0,0.0,-0.823680630784,0.0,0.8700483412738901,0.0
 OO OXX X,0.648005356201928,0.0,0.0,0.8999999999999998,0.0,0.0,0.0,-0.9611393500490898,0.0
 OXOXO XX,-0.997979296806338,0.0,0.0,0.0,0.0,0.0,-0.9980042437593463,0.0,0.0
 XOO  X X,0.05096043793501327,0.0,0.0,0.0,0.7793506187979374,0.17872924441348803,0.0,0.1166927134115208,0.0
X XO  XO ,0.0,0.48156022454940445,0.0,0.0,0.7943037128044617,0.30227769007727623,0.0,0.0,-0.6997717094400001
XOXXO O  ,0.0,0.0,0.0,0.0,0.0,0.7847999997342572,0.0,0.17999669160344428,0.7559955869270392
X OOXOX  ,0.0,0.752345704052743,0.0,0.0,0.0,0.0,0.0,0.5148794096149127,-0.9692952889276759
XO  XXO  ,0.0,0.0,-0.7961447437766059,0.12321170174800543,0.0,0.0,0.0,-0.021378226922658422,0.8014474096048685
XX O O X ,0.0,0.0,0.7289284592062565,0.0,0.9999999999999998,0.0,0.3792574600989038,0.0,0.5084971675467449
X OXOX   ,0.0,0.7979617484339754,0.0,0.0,0.0,0.0,0.9999999999999998,0.7635932670485462,0.7732046589224053
X O XXO  ,0.0,-0.8251758265625464,0.0,-0.7858221613636432,0.0,0.0,0.0,0.08897867761239364,0.42451864104654563
X  OOXXOX,0.0,0.9999999999999998,0.19999998444635508,0.0,0.0,0.0,0.0,0.0,0.0
 OXXX OXO,-0.5217031000000001,0.0,0.0,0.0,0.0,0.19999775700851002,0.0,0.0,0.0
XXOO  XXO,0.0,0.0,0.0,0.0,0.19999815961689565,0.9999999999999998,0.0,0.0,0.0
X    OX  ,0.0,0.08871262026937615,-0.3030702423879871,0.5948963348184944,0.2898599173726192,0.0,0.0,0.09525191942608693,0.2684532090556407
  XXOOOX ,0.14132143761942528,0.032543712000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.17999999949213813
X  XO   O,0.0,0.08100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XO XOX   ,0.0,0.0,0.7497747084553783,0.0,0.0,0.0,0.8099999669258681,0.9999999999999998,0.6398035094489487
X X OO  X,0.0,0.8099995547956107,0.0,0.9999999999999998,0.0,0.0,0.4586322542657507,0.2561898535249235,0.0
  X    XO,0.4351815550489633,0.4795522982656838,0.0,0.685839898773419,0.5054896996699023,0.5028898991130241,0.519737191355394,0.0,0.0
XXOO X O ,0.0,0.0,0.0,0.0,0.04706002374041792,0.0,0.1766758368200425,0.0,-0.0925002
 X XO    ,0.8400336517143127,0.0,0.7351086725319621,0.0,0.0,0.46375925751053715,0.7015852305021949,0.5046977645071823,0.7861451967597829
 OXOXO X ,-0.8716455260714835,0.0,0.0,0.0,0.0,0.0,-0.8698564695895552,0.0,-0.8751329747364882
X  O X OX,0.0,-0.16119892386201604,0.014034663681892767,0.0,0.5612132041590524,0.0,-0.7184162510069761,0.0,0.0
OX XO OXX,0.0,0.0,0.9999999999999998,0.0,0.0,0.19999997798632696,0.0,0.0,0.0
 XOOX X O,0.8999874711657747,0.0,0.0,0.0,0.0,0.11148110708434353,0.0,-0.9838837112523585,0.0
OX XO OX ,0.0,0.0,0.8739498082119008,0.0,0.0,0.8999999999999998,0.0,0.0,0.8515874436428257
OX X XO O,0.0,0.0,0.8999999999999998,0.0,-0.9051253663307858,0.0,0.0,0.6724990361088,0.0
 OXXX OO ,0.6119999999979359,0.0,0.0,0.0,0.0,-0.9960533140748791,0.0,0.0,-0.8948966405523426
 XO OX OX,0.8789971270603093,0.0,0.0,0.7318309960940957,0.0,0.0,0.1787818870601479,0.0,0.0
 OOX  X X,0.9999999999999998,0.0,0.0,0.0,0.7596475091453725,0.7871980083803081,0.0,0.5336016045162782,0.0
X  OOXXO ,0.0,0.09095209427554489,0.7914772116709704,0.0,0.0,0.0,0.0,0.0,0.8999999999999998
XX  OXOXO,0.0,0.0,0.9999999999999998,-0.9935191387980152,0.0,0.0,0.0,0.0,0.0
 OO X X X,0.9999999999999998,0.0,0.0,0.7985459362743066,0.0,0.6105447937860843,0.0,0.6999408278487939,0.0
X OO OX X,0.0,0.898299948066167,0.0,0.0,-0.79665073373368,0.0,0.0,-0.8871556037017599,0.0
XOOX  OX ,0.0,0.0,0.0,0.0,-0.8970665998911517,0.44561247978851326,0.0,0.0,0.851666089761299
X O  XO  ,0.0,0.7313751628144824,0.0,0.0,0.0,0.0,0.0,0.0,0.08100000000000002
 OXO XX O,0.06789910692216003,0.0,0.0,0.0,-0.6513215599000001,0.0,0.0,-0.179125083,0.0
XXOO X OX,0.0,0.0,0.0,0.0,0.19999971525235186,0.0,-0.8169856603603121,0.0,0.0
 X X OX O,0.8098954780400361,0.0,0.9999999999999998,0.0,0.7929211901926211,0.0,0.0,0.7809240454992895,0.0
O O OXX X,0.0,0.16332321842118583,0.0,0.899999185233642,0.0,0.0,0.0,-0.9751291840314175,0.0
OXX    XO,0.0,0.0,0.0,0.809280656294846,0.9999999999999998,0.5333464055308007,0.8098206106283844,0.0,0.0
XOXO XOX ,0.0,0.0,0.0,0.0,-0.8665825464026675,0.0,0.0,0.0,0.19999999999999996
OOXX  O X,0.0,0.0,0.0,0.0,-0.05557686837733784,-0.34390000000000004,0.0,0.17695721355106633,0.0
  OX X OX,0.7250336410630799,0.7062608620246535,0.0,0.0,0.8099999999999998,0.0,0.41261397851690085,0.0,0.0
 O X X OX,0.39737836114589553,0.0,0.8003503683154491,0.0,0.9999999999999998,0.0,0.7297023180434861,0.0,0.0
XOOX  OXX,0.0,0.0,0.0,0.0,0.9999999999999998,-0.9977120167184073,0.0,0.0,0.0
XOX OX  O,0.0,0.0,0.0,0.8999999769285095,0.0,0.0,0.7728302576591669,0.17999964814872216,0.0
X XO  OOX,0.0,-0.7740563708152,0.0,0.0,-0.7740563708152,-0.7740563708152,0.0,0.0,0.0
  O     X,0.6445887099662362,0.6001086806382414,0.0,0.6610117518739107,0.7126506713816468,0.66577887236063,0.5602138618086113,0.5340630007247846,0.0
 X OXO  X,0.6992051536709739,0.0,-0.8271477051536574,0.0,0.0,0.0,-0.06372630395018922,-0.7999195869102317,0.0
OOXXO   X,0.0,0.0,0.0,0.0,0.0,-0.9996890734832706,0.6496260230360343,-0.8999353598295992,0.0
OX X XO  ,0.0,0.0,0.7382774012677158,0.0,0.8099999999999998,0.0,0.0,0.6578282483151578,0.779325495120698
 O      X,0.4375759326173544,0.0,0.423178267136297,0.8089371138415108,0.3691150338330203,0.3362264700234569,0.4380393550805807,0.4005941679253861,0.0
XX X OOXO,0.0,0.0,0.9999999999999998,0.0,-0.9606535919247035,0.0,0.0,0.0,0.0
XOO  X OX,0.0,0.0,0.0,0.42157154866303426,-0.9528987130275376,0.0,0.8764435612489374,0.0,0.0
OX X   OX,0.0,0.0,0.10531387984885225,0.0,0.12087365084171327,0.16199999999226075,-0.11134106737892067,0.0,0.0
 XXO  XO ,-0.55560427776,0.0,0.0,0.0,0.7717019984100852,0.10984608113797444,0.0,0.0,-0.6658974649728
X  X OO  ,0.0,0.08100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X O  XO X,0.0,0.8096218766203285,0.0,0.5507654134328099,0.9999999999999998,0.0,0.0,0.8084352752703122,0.0
X XO  OX ,0.0,0.09657907213560316,0.0,0.0,-0.02403682205875715,0.5683715605495553,0.0,0.0,0.13616648433959272
 XX XOO  ,0.18603498828179885,0.0,0.0,0.4495670322033634,0.0,0.0,0.0,0.6513610615643579,0.2951959023437685
XO  OOXX ,0.0,0.0,0.8893607385061356,-0.801640709632,0.0,0.0,0.0,0.0,-0.7245009856000001
XXOXOO  X,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,-0.9983729896664228,0.0
   X XO  ,0.5769400680105903,0.15149375443651375,0.6512248430778017,0.0,0.8098765766385722,0.0,0.0,0.249678453949362,0.47011694640260415
 OXO XX  ,-0.7279440905448084,0.0,0.0,0.0,0.6055665652486272,0.0,0.0,0.40210008945653564,-0.125601169914322
 OOXXOX  ,-0.785009152,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999998,0.8260934335559843
  X XO XO,-0.643356323611884,-0.18903785046448326,0.0,-0.6707750003712,0.0,0.0,0.011506167874234106,0.0,0.0
 O OOX XX,-0.75541811724288,0.0,-0.77960078848,0.0,0.0,0.0,-0.75205088704,0.0,0.0
 OO  X  X,0.08100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X OX O OX,0.0,-0.7959010444148736,0.0,0.0,-0.8413125677055999,0.0,-0.801640709632,0.0,0.0
XO XX   O,0.0,0.0,0.3514763020976671,0.0,0.0,0.7457989838069996,0.4441791151595504,0.46401665300662537,0.0
   X   OX,0.4274934627384201,0.47718704860056743,0.43251604510328584,0.0,0.5627616252174666,0.4749992022244163,0.33560301683388666,0.0,0.0
OO  OXX X,0.0,0.0,-0.9716705861857865,0.8999999999999998,0.0,0.0,0.0,-0.8814067079134822,0.0
  OOOX XX,0.7398772729610478,0.34979794432855826,0.0,0.0,0.0,0.0,-0.9316902637581658,0.0,0.0
  XXOOXO ,-0.9820930125026206,0.15129619724443158,0.0,0.0,0.0,0.0,0.0,0.0,0.8686432574822244
X  OOXOXX,0.0,-0.9764759187393134,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
OXXO  X O,0.0,0.0,0.0,0.0,-0.7991612185024001,0.5399999999999998,0.0,0.8697644048937576,0.0
O  O XXOX,0.0,-0.06955563271573892,-0.34390000000000004,0.0,0.07291128264408281,0.0,0.0,0.0,0.0
OXX O XOX,0.0,0.0,0.0,-0.9495797298081992,0.0,0.1999999999999904,0.0,0.0,0.0
OX OOXX X,0.0,0.0,-0.9999214741605364,0.0,0.0,0.0,0.0,-0.9999224436153445,0.0
 OXO   XX,0.4233923027230603,0.0,0.0,0.0,0.7433378443452573,0.38613672127183535,-0.09937819090142588,0.0,0.0
X O OOXX ,0.0,0.899999999992412,0.0,-0.843271671808,0.0,0.0,0.0,0.0,-0.5748472
XO X O OX,0.0,0.0,0.8515355837241393,0.0,-0.8589445046272,0.0,-0.837320586986944,0.0,0.0
  XO  X  ,0.6342409954527002,0.237590048976689,0.0,0.0,0.8429373551415034,0.3370618975956762,0.0,0.2668751895274828,0.23231721919192078
 XOXOX   ,0.809999986862776,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.7836989776150465,0.8099974185972141
 OX  X XO,0.6142279643951911,0.0,0.0,0.1495078340631478,0.7031540200128275,0.0,0.15922638670653094,0.0,0.0
OX O OXX ,0.0,0.0,0.5965406638980261,0.0,-0.6513215599000001,0.0,0.0,0.0,-0.7458134171671
X  X OO X,0.0,0.07203777969002405,0.5903497855602994,0.0,0.47198157900918286,0.0,0.0,-0.7808281304996121,0.0
X OXX   O,0.0,0.7970227784961763,0.0,0.0,0.0,0.9999999999999998,0.8096228155752693,0.49446855621627,0.0
 XOOX X  ,0.10372471509763821,0.0,0.0,0.0,0.0,0.34343974842067027,0.0,0.13393844684462258,0.8078087217803529
OOX   X X,0.0,0.0,0.0,-0.7459934331932025,0.4679008887725865,-0.700545115005696,0.0,-0.08419281383417737,0.0
XXO  OX  ,0.0,0.0,0.0,0.8097904068282312,0.5451858931472412,0.0,0.0,0.7413152366192016,0.9999999999999998
O XOO XX ,0.0,0.8999999999999998,0.0,0.0,0.0,0.8917895028119315,0.0,0.0,-0.9959540302570753
XOXOO   X,0.0,0.0,0.0,0.0,0.0,-0.9879556703945285,0.8999999999999998,0.4222072215261157,0.0
 XOX O X ,0.7995777276218153,0.0,0.0,0.0,0.8090897407666378,0.0,0.534050650017946,0.0,0.9999999999999998
OXO XO  X,0.0,0.0,0.0,0.0694079999904999,0.0,0.0,-0.08259583976291125,-0.6556262320000001,0.0
XO   XO  ,0.0,0.0,0.08100000000000002,0.0,0.0,0.0,0.0,0.0,0.0
 XXO  XOO,-0.83932897480192,0.0,0.0,0.0,-0.837320586986944,-0.8333665124298523,0.0,0.0,0.0
X XXOX OO,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.999993773620624,0.0,0.0
 XX XOO O,-0.8517583848918527,0.0,0.0,0.7525438192172946,0.0,0.0,0.0,-0.776845798336,0.0
OXOX X OX,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,-0.7740563708152,0.0,0.0
XX O XO O,0.0,0.0,-0.6900636088000001,0.0,0.8505935846823468,0.0,0.0,-0.7169856603603121,0.0
X XOX OXO,0.0,0.1999999999999969,0.0,0.0,0.0,-0.8682296754594246,0.0,0.0,0.0
XO O OX X,0.0,0.0,0.8984330250772226,0.0,-0.6900636088000001,0.0,0.0,-0.6513215599000001,0.0
 XXOOXXO ,-0.977053174810487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9713164685131088
 OOXXOX X,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.9913280826840605,0.0
OXOX X O ,0.0,0.0,0.0,0.0,-0.68618940391,0.0,-0.06133728615070345,0.0,0.11230337789971662
 OXXX OOX,-0.9999497434627433,0.0,0.0,0.0,0.0,-0.9999371793284292,0.0,0.0,0.0
  XXOOXOX,0.19999941201323887,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X XO OXXO,0.0,-0.9508169899058794,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0
XX O XO  ,0.0,0.0,0.5337849177554737,0.0,0.7490560552535473,0.0,0.0,0.38819893891276336,0.2901784319998977
O XXOXOX ,0.0,-0.9969201292582504,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
 XOXOX  O,0.5284806961170299,0.0,0.0,0.0,0.0,0.0,0.8965178559106913,0.8999999999999998,0.0
XO   XO X,0.0,0.0,0.5300521851272852,-0.7181669824525025,0.7262443463456191,0.0,0.0,0.39932350536167427,0.0
   X   O ,0.20071546294524306,0.5499699754789509,0.39929584196649853,0.0,0.3602755844895916,0.36412450793253415,0.09383806899201769,0.0,0.23024895408259816
 XO    X ,0.34158585799097896,0.0,0.0,0.35314419348415554,0.6837048345135859,0.4167241339444288,0.07404068677349424,0.0,-0.12479256366051461
OXXO  X  ,0.0,0.0,0.0,0.0,0.5507999999999998,0.4028275514787718,0.0,-0.8179436058595798,0.46606343204168366
OOXX OX X,0.0,0.0,0.0,0.0,-0.9994149369041354,0.0,0.0,-0.9993499298934838,0.0
XX   X OO,0.0,0.0,0.5762427961101945,0.6356109762755062,0.48065211406498304,0.0,0.9999999999999998,0.0,0.0
X  OOXOX ,0.0,0.35567998447103355,-0.8974035277325335,0.0,0.0,0.0,0.0,0.0,0.8980147266811156
  X O XOX,0.8081321393793395,0.9999999999999998,0.0,0.8099999206635925,0.0,0.8099999940255629,0.0,0.0,0.0
   OOXX X,-0.7847970972246238,0.7433705799164619,-0.073513242576,0.0,0.0,0.0,0.0,0.4563728209763482,0.0
X XXOO   ,0.0,0.2240061788821877,0.0,0.0,0.0,0.0,0.06417822894981123,0.23807179921394467,-0.7030470248708452
OX XXO OX,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.19929836694664516,0.0,0.0
XX OO XO ,0.0,0.0,-0.9520238889494936,0.0,0.0,0.08463360840703767,0.0,0.0,0.8999983506665509
 XX   O  ,0.8889311191526543,0.0,0.0,0.24393679920127587,-0.13456803281255236,-0.07731642771929409,0.0,0.4364121423219108,0.17186694279952164
 XO OX X ,0.8099997894200773,0.0,0.0,0.7702596932219204,0.0,0.0,0.9999999999999998,0.0,0.8099999949893225
 O OXXX O,-0.08532503048879389,0.0,-0.5217031000000001,0.0,0.0,0.0,0.0,0.17324166153691942,0.0
  OOX  XX,0.5760786804739896,0.35724979814400004,0.0,0.0,0.0,-0.6681675793824,0.45782078290269884,0.0,0.0
  OO XOXX,0.5922853923143399,0.8999999999999998,0.0,0.0,0.8920843871517627,0.0,0.0,0.0,0.0
 OXO O XX,0.5973188600573272,0.0,0.0,0.0,-0.5173624800000001,0.0,-0.7551119872000001,0.0,0.0
 OOXX X  ,0.9999999999999998,0.0,0.0,0.0,0.0,0.5891918439671698,0.0,0.6039706168718842,0.7974796679199504
XOX  O X ,0.0,0.0,0.0,0.26850941698225594,0.7566651571420447,0.0,0.12223780837952716,0.0,0.12104811445165323
OX X O XO,0.0,0.0,0.8012712471561834,0.0,-0.9540545287877215,0.0,0.8999999999999998,0.0,0.0
